alpha,D_norm,cos_aligned,frac_perm_matched,shuffle_control_D_norm,real_band_lo,real_band_hi
0.0,1.000738347625541,0.18223093422673012,0.8946875,1.0001932474458275,0.9995187763538864,1.0005820226748048
0.1,0.9998039963153684,0.18407558519277548,0.895625,1.0001932474458275,0.9995187763538864,1.0005820226748048
0.2,0.998695723391978,0.18576103608230266,0.9,1.0001932474458275,0.9995187763538864,1.0005820226748048
0.3,0.9818940185805372,0.21422437418486354,0.92875,1.0001932474458275,0.9995187763538864,1.0005820226748048
0.5,0.7856010633275944,0.4984290286717464,0.9903125,1.0001932474458275,0.9995187763538864,1.0005820226748048
0.7,0.6089515313718954,0.7000698572294487,0.9903125,1.0001932474458275,0.9995187763538864,1.0005820226748048
1.0,0.0,0.9999999999999999,0.9903125,1.0001932474458275,0.9995187763538864,1.0005820226748048
